face_name_align,race,age_bin_scores_fair,race_scores_fair,age_bin_outputs,race_outputs,age_bin_preds_fair,race_preds_fair,age_bin,race
Images/UTKFace/29_1_1_20170116023929751.jpg.chip.jpg,1,[0.7863621  0.21363789],,[ 0.47119597 -0.831939  ],,0,,0,
Images/UTKFace/3_1_0_20170104005119728.jpg.chip.jpg,0,[9.9999982e-01 1.7366744e-07],,[ 7.398848 -8.167275],,0,,0,
Images/UTKFace/61_0_0_20170104185715382.jpg.chip.jpg,0,[2.1043963e-04 9.9978954e-01],,[-4.430143   4.0359583],,1,,1,
Images/UTKFace/35_0_0_20170117135011230.jpg.chip.jpg,0,[0.13556014 0.86443985],,[-1.1846156  0.6680506],,1,,1,
Images/UTKFace/60_0_0_20170104185553854.jpg.chip.jpg,0,[1.8612413e-05 9.9998134e-01],,[-5.82471   5.066953],,1,,1,
Images/UTKFace/26_1_0_20170116173105204.jpg.chip.jpg,0,[3.0074079e-04 9.9969923e-01],,[-4.342196  3.766765],,1,,0,
Images/UTKFace/50_0_0_20170116233402741.jpg.chip.jpg,0,[4.2906965e-04 9.9957091e-01],,[-4.208261  3.545201],,1,,1,
Images/UTKFace/26_1_0_20170117200517726.jpg.chip.jpg,0,[0.29089478 0.70910525],,[-0.6670148  0.2240276],,1,,0,
Images/UTKFace/26_0_1_20170116235019054.jpg.chip.jpg,1,[0.04160566 0.9583943 ],,[-1.9559886  1.1810343],,1,,0,
Images/UTKFace/46_1_1_20170113001257466.jpg.chip.jpg,1,[0.00708688 0.9929131 ],,[-2.5075254  2.434873 ],,1,,1,
Images/UTKFace/7_0_1_20170114025451554.jpg.chip.jpg,1,[0.34422466 0.6557753 ],,[-0.41956365  0.2249601 ],,1,,0,
Images/UTKFace/52_0_0_20170120222938778.jpg.chip.jpg,0,[1.5593034e-05 9.9998438e-01],,[-5.848982  5.219689],,1,,1,
Images/UTKFace/29_1_1_20170113010931254.jpg.chip.jpg,1,[0.8483723  0.15162775],,[ 0.6289719 -1.0929191],,0,,0,
Images/UTKFace/25_0_0_20170117134639822.jpg.chip.jpg,0,[0.05270419 0.94729584],,[-1.7652081  1.1237085],,1,,0,
Images/UTKFace/78_0_0_20170111210454101.jpg.chip.jpg,0,[3.122545e-07 9.999997e-01],,[-7.8001027  7.179344 ],,1,,1,
Images/UTKFace/15_0_0_20170110225617650.jpg.chip.jpg,0,[0.5959332  0.40406674],,[-0.09062891 -0.47917736],,0,,0,
Images/UTKFace/57_1_0_20170109132244248.jpg.chip.jpg,0,[0.02649424 0.97350574],,[-2.0598938  1.5440826],,1,,1,
Images/UTKFace/60_0_0_20170104185423670.jpg.chip.jpg,0,[1.1587831e-06 9.9999887e-01],,[-7.1388745  6.5292645],,1,,1,
Images/UTKFace/26_1_1_20170116232324000.jpg.chip.jpg,1,[0.35296223 0.6470378 ],,[-0.55035394  0.05568967],,1,,0,
Images/UTKFace/60_1_0_20170117163645241.jpg.chip.jpg,0,[1.974054e-04 9.998026e-01],,[-4.4478154  4.082238 ],,1,,1,
Images/UTKFace/29_1_0_20170109132341425.jpg.chip.jpg,0,[9.991009e-01 8.990454e-04],,[ 3.257721  -3.7555566],,0,,0,
Images/UTKFace/31_0_1_20170117135549723.jpg.chip.jpg,1,[0.04208256 0.95791745],,[-1.8037304  1.3213978],,1,,1,
Images/UTKFace/45_0_1_20170117204117178.jpg.chip.jpg,1,[0.00201546 0.99798447],,[-3.2958627  2.9090266],,1,,1,
Images/UTKFace/52_1_0_20170119202531405.jpg.chip.jpg,0,[9.9991554e-01 8.4454616e-05],,[ 4.54756   -4.8316517],,0,,1,
Images/UTKFace/85_1_0_20170110183536244.jpg.chip.jpg,0,[2.3101968e-06 9.9999762e-01],,[-6.7309146  6.247261 ],,1,,1,
Images/UTKFace/29_0_0_20170103182333545.jpg.chip.jpg,0,[0.00389948 0.9961005 ],,[-3.0189116  2.5240943],,1,,0,
Images/UTKFace/52_1_0_20170110122705423.jpg.chip.jpg,0,[0.01560693 0.98439306],,[-2.35026  1.79405],,1,,1,
Images/UTKFace/27_0_1_20170117183610688.jpg.chip.jpg,1,[0.0744557 0.9255443],,[-1.4492731  1.0709046],,1,,0,
Images/UTKFace/68_0_0_20170117171825450.jpg.chip.jpg,0,[7.6797412e-05 9.9992317e-01],,[-5.0314074  4.4428554],,1,,1,
Images/UTKFace/59_0_0_20170104185901246.jpg.chip.jpg,0,[0.1753796 0.8246204],,[-0.9989695   0.54900086],,1,,1,
Images/UTKFace/37_0_0_20170104185229157.jpg.chip.jpg,0,[0.20391637 0.7960836 ],,[-0.9479224  0.4140718],,1,,1,
Images/UTKFace/32_1_1_20170115235516131.jpg.chip.jpg,1,[0.67262644 0.32737353],,[ 0.27450243 -0.44558582],,0,,1,
Images/UTKFace/26_1_0_20170116193313554.jpg.chip.jpg,0,[0.17752834 0.8224717 ],,[-1.0985901  0.4345937],,1,,0,
Images/UTKFace/55_0_0_20170120221341989.jpg.chip.jpg,0,[0.00158573 0.9984143 ],,[-3.442439   3.0026872],,1,,1,
Images/UTKFace/18_1_0_20170109212756182.jpg.chip.jpg,0,[0.01005536 0.98994464],,[-2.5868576  2.0026855],,1,,0,
Images/UTKFace/25_0_1_20170116003152620.jpg.chip.jpg,1,[0.9718276  0.02817241],,[ 1.5146279 -2.0262072],,0,,0,
Images/UTKFace/9_0_0_20170110225101384.jpg.chip.jpg,0,[9.9996924e-01 3.0729963e-05],,[ 4.96636   -5.4238815],,0,,0,
Images/UTKFace/40_1_1_20170112231504476.jpg.chip.jpg,1,[0.2278576 0.7721424],,[-0.80606055  0.4143875 ],,1,,1,
Images/UTKFace/64_1_0_20170110160643892.jpg.chip.jpg,0,[0.00583128 0.9941687 ],,[-2.6971433  2.4415271],,1,,1,
Images/UTKFace/15_1_0_20170109204237329.jpg.chip.jpg,0,[0.98817915 0.01182087],,[ 2.1300633 -2.2959342],,0,,0,
Images/UTKFace/52_1_0_20170103163625630.jpg.chip.jpg,0,[2.5854498e-04 9.9974144e-01],,[-4.2387443  4.021438 ],,1,,1,
Images/UTKFace/12_1_0_20170109200926532.jpg.chip.jpg,0,[9.9996758e-01 3.2464763e-05],,[ 4.979249 -5.356074],,0,,0,
Images/UTKFace/20_0_0_20170117140133828.jpg.chip.jpg,0,[0.07924185 0.9207581 ],,[-1.5115033   0.94118947],,1,,0,
Images/UTKFace/9_0_0_20170110220559873.jpg.chip.jpg,0,[0.7260933 0.2739067],,[ 0.20180652 -0.7730845 ],,0,,0,
Images/UTKFace/24_1_0_20170117150312410.jpg.chip.jpg,0,[0.9440167 0.0559833],,[ 1.3372778 -1.4878126],,0,,0,
Images/UTKFace/18_1_0_20170109212422272.jpg.chip.jpg,0,[0.9487137  0.05128627],,[ 1.3293628 -1.5883213],,0,,0,
Images/UTKFace/48_0_0_20170117160444920.jpg.chip.jpg,0,[0.00413016 0.9958699 ],,[-3.0786242  2.406676 ],,1,,1,
Images/UTKFace/60_0_0_20170120223121330.jpg.chip.jpg,0,[0.00548199 0.99451804],,[-2.8593242  2.3414652],,1,,1,
Images/UTKFace/45_0_0_20170119204119581.jpg.chip.jpg,0,[0.02551304 0.97448695],,[-2.1059291  1.5367924],,1,,1,
Images/UTKFace/38_0_0_20170117130651744.jpg.chip.jpg,0,[0.39931104 0.60068893],,[-0.46363533 -0.05529882],,1,,1,
Images/UTKFace/34_0_1_20170117141435706.jpg.chip.jpg,1,[0.02723766 0.97276235],,[-1.8817794  1.6937598],,1,,1,
Images/UTKFace/35_0_0_20170119200935316.jpg.chip.jpg,0,[0.08934919 0.9106508 ],,[-1.2835675  1.0380398],,1,,1,
Images/UTKFace/33_1_0_20170117182543343.jpg.chip.jpg,0,[0.32046583 0.6795342 ],,[-0.4403628   0.31126904],,1,,1,
Images/UTKFace/35_0_0_20170117140509709.jpg.chip.jpg,0,[0.98871416 0.01128588],,[ 2.0453236 -2.4275293],,0,,1,
Images/UTKFace/51_0_0_20170111200007714.jpg.chip.jpg,0,[2.687463e-08 1.000000e+00],,[-9.192996  8.239087],,1,,1,
Images/UTKFace/70_0_0_20170117171305844.jpg.chip.jpg,0,[2.5191514e-07 9.9999970e-01],,[-8.055344   7.1388297],,1,,1,
Images/UTKFace/1_1_0_20170109193017247.jpg.chip.jpg,0,[9.999931e-01 6.948227e-06],,[ 5.6434555 -6.2335615],,0,,0,
Images/UTKFace/63_0_0_20170109012637610.jpg.chip.jpg,0,[6.361967e-06 9.999936e-01],,[-6.3416724  5.623494 ],,1,,1,
Images/UTKFace/4_1_0_20170109192742824.jpg.chip.jpg,0,[0.9972649  0.00273511],,[ 2.714336  -3.1845102],,0,,0,
Images/UTKFace/35_0_1_20170113174614794.jpg.chip.jpg,1,[0.83674306 0.16325696],,[ 0.6314372 -1.0027543],,0,,1,
Images/UTKFace/42_0_0_20170117135659058.jpg.chip.jpg,0,[0.5837303  0.41626975],,[ 0.08995633 -0.24814926],,0,,1,
Images/UTKFace/29_0_1_20170117104603706.jpg.chip.jpg,1,[0.05029081 0.94970924],,[-1.7738087  1.1645248],,1,,0,
Images/UTKFace/58_0_0_20170120222805833.jpg.chip.jpg,0,[0.00126702 0.998733  ],,[-3.5681717  3.101652 ],,1,,1,
Images/UTKFace/29_0_0_20170117120546242.jpg.chip.jpg,0,[0.00828539 0.9917146 ],,[-2.7296972  2.055245 ],,1,,0,
Images/UTKFace/35_1_1_20170112231632006.jpg.chip.jpg,1,[0.90118814 0.09881184],,[ 1.0262568 -1.1842399],,0,,1,
Images/UTKFace/21_0_0_20170117141823641.jpg.chip.jpg,0,[0.99668485 0.00331514],,[ 2.701438  -3.0044978],,0,,0,
Images/UTKFace/12_0_0_20170110220108459.jpg.chip.jpg,0,[0.99899167 0.00100831],,[ 3.2237263 -3.6747398],,0,,0,
Images/UTKFace/29_0_1_20170116205636712.jpg.chip.jpg,1,[0.4524793 0.5475207],,[-0.26505962 -0.07440145],,1,,0,
Images/UTKFace/3_0_0_20170114033153529.jpg.chip.jpg,0,[0.29859027 0.7014097 ],,[-0.6676189   0.18640094],,1,,0,
Images/UTKFace/68_1_0_20170110141522160.jpg.chip.jpg,0,[0.10707993 0.8929201 ],,[-1.2291584  0.8917631],,1,,1,
Images/UTKFace/50_0_0_20170117182857325.jpg.chip.jpg,0,[1.9941431e-04 9.9980062e-01],,[-4.468468   4.0514584],,1,,1,
Images/UTKFace/42_0_0_20170117154743159.jpg.chip.jpg,0,[4.8941025e-04 9.9951059e-01],,[-4.031172   3.5906482],,1,,1,
Images/UTKFace/29_0_1_20170113172959024.jpg.chip.jpg,1,[0.04460599 0.95539397],,[-1.7214769  1.3427786],,1,,0,
Images/UTKFace/63_0_0_20170120223438029.jpg.chip.jpg,0,[0.02774849 0.9722515 ],,[-2.0613458  1.4950871],,1,,1,
Images/UTKFace/5_1_0_20170109190510318.jpg.chip.jpg,0,[0.97630215 0.02369788],,[ 1.6872233 -2.031163 ],,0,,0,
Images/UTKFace/5_1_0_20170109193702627.jpg.chip.jpg,0,[9.9999958e-01 3.7229202e-07],,[ 7.1219535 -7.6816335],,0,,0,
Images/UTKFace/47_0_0_20170105173114291.jpg.chip.jpg,0,[0.00699518 0.99300486],,[-2.7987852  2.1567295],,1,,1,
Images/UTKFace/28_0_0_20170117202533919.jpg.chip.jpg,0,[0.9973033  0.00269672],,[ 2.6800086 -3.2330098],,0,,0,
Images/UTKFace/9_0_0_20170110225318820.jpg.chip.jpg,0,[0.986832   0.01316796],,[ 2.0421388 -2.274574 ],,0,,0,
Images/UTKFace/40_0_0_20170116222105127.jpg.chip.jpg,0,[0.08783776 0.91216224],,[-1.3561054  0.9842208],,1,,1,
Images/UTKFace/26_0_1_20170116204941727.jpg.chip.jpg,1,[0.8425359  0.15746413],,[ 0.65484715 -1.0223715 ],,0,,0,
Images/UTKFace/55_1_1_20170116232600318.jpg.chip.jpg,1,[0.01811536 0.98188466],,[-2.2443962  1.7483176],,1,,1,
Images/UTKFace/4_0_0_20170110212844605.jpg.chip.jpg,0,[9.999957e-01 4.314288e-06],,[ 5.772715  -6.5808587],,0,,0,
Images/UTKFace/31_0_0_20170117181559819.jpg.chip.jpg,0,[0.9443035  0.05569654],,[ 1.2893822 -1.5411474],,0,,1,
Images/UTKFace/30_1_0_20170117154634082.jpg.chip.jpg,0,[0.05704318 0.9429568 ],,[-1.6188077  1.1864042],,1,,1,
Images/UTKFace/50_0_0_20170120221455142.jpg.chip.jpg,0,[3.4812558e-05 9.9996519e-01],,[-5.431066   4.8344316],,1,,1,
Images/UTKFace/39_1_1_20170112235549319.jpg.chip.jpg,1,[0.11827458 0.8817254 ],,[-1.2376158   0.77125597],,1,,1,
Images/UTKFace/27_1_0_20170116171624008.jpg.chip.jpg,0,[0.9962754  0.00372459],,[ 2.630943  -2.9581242],,0,,0,
Images/UTKFace/35_1_0_20170117135118514.jpg.chip.jpg,0,[0.00847442 0.99152553],,[-2.5850885  2.1771042],,1,,1,
Images/UTKFace/42_0_1_20170113184530032.jpg.chip.jpg,1,[0.9710377  0.02896226],,[ 1.5930531 -1.9193187],,0,,1,
Images/UTKFace/31_1_1_20170117133424944.jpg.chip.jpg,1,[0.0369398 0.9630602],,[-1.8743707  1.3864555],,1,,1,
Images/UTKFace/26_0_0_20170117195919229.jpg.chip.jpg,0,[0.02059997 0.97940004],,[-2.2576606  1.60399  ],,1,,0,
Images/UTKFace/30_1_0_20170117150804179.jpg.chip.jpg,0,[0.010857 0.989143],,[-2.5563233  1.9557054],,1,,1,
Images/UTKFace/28_0_0_20170120221648261.jpg.chip.jpg,0,[0.00461281 0.9953872 ],,[-2.889444   2.4848511],,1,,0,
Images/UTKFace/24_1_1_20170112234357224.jpg.chip.jpg,1,[0.92971104 0.07028897],,[ 1.1728702 -1.4093888],,0,,0,
Images/UTKFace/26_1_0_20170117201924879.jpg.chip.jpg,0,[0.5822619  0.41773808],,[ 0.02163653 -0.31042925],,0,,0,
Images/UTKFace/35_1_0_20170117170752436.jpg.chip.jpg,0,[0.20511383 0.7948862 ],,[-0.866064    0.48856983],,1,,1,
Images/UTKFace/34_0_1_20170117020023943.jpg.chip.jpg,1,[0.38942555 0.6105744 ],,[-0.5262287  -0.07650106],,1,,1,
Images/UTKFace/29_1_1_20170117022224947.jpg.chip.jpg,1,[0.98458034 0.01541966],,[ 1.9191537 -2.2374187],,0,,0,
Images/UTKFace/90_0_0_20170111211345356.jpg.chip.jpg,0,[0.00310133 0.99689865],,[-3.1176527  2.655166 ],,1,,1,
Images/UTKFace/28_0_1_20170113145739893.jpg.chip.jpg,1,[0.39174587 0.60825413],,[-0.37918118  0.06079836],,1,,0,
Images/UTKFace/33_1_0_20170103175603141.jpg.chip.jpg,0,[0.05973791 0.9402621 ],,[-1.5871094  1.1690824],,1,,1,
Images/UTKFace/35_1_1_20170116160205469.jpg.chip.jpg,1,[0.8818953 0.1181047],,[ 0.8677331 -1.1427687],,0,,1,
Images/UTKFace/55_0_0_20170112220524560.jpg.chip.jpg,0,[0.00741242 0.99258757],,[-2.6331022  2.2640564],,1,,1,
Images/UTKFace/32_0_0_20170104200805226.jpg.chip.jpg,0,[1.6196926e-04 9.9983799e-01],,[-4.7227182  4.0052238],,1,,1,
Images/UTKFace/38_1_1_20170113001403081.jpg.chip.jpg,1,[0.72223306 0.2777669 ],,[ 0.32735664 -0.62820894],,0,,1,
Images/UTKFace/12_1_0_20170103175441790.jpg.chip.jpg,0,[9.9967396e-01 3.2598383e-04],,[ 3.869592 -4.158745],,0,,0,
Images/UTKFace/29_0_1_20170117204407433.jpg.chip.jpg,1,[0.169888 0.830112],,[-1.0697479   0.51667315],,1,,0,
Images/UTKFace/32_1_0_20170104164847153.jpg.chip.jpg,0,[0.99712884 0.00287114],,[ 2.7180994 -3.132073 ],,0,,1,
Images/UTKFace/25_0_0_20170119171142840.jpg.chip.jpg,0,[0.9452921  0.05470783],,[ 1.1943517 -1.6551354],,0,,0,
Images/UTKFace/32_1_0_20170112211450500.jpg.chip.jpg,0,[0.95566887 0.04433111],,[ 1.3138326 -1.7568922],,0,,1,
Images/UTKFace/57_1_0_20170109015631419.jpg.chip.jpg,0,[0.09008495 0.9099151 ],,[-1.3812885  0.9313096],,1,,1,
Images/UTKFace/26_1_1_20170113000455266.jpg.chip.jpg,1,[0.8199171  0.18008293],,[ 0.5844967 -0.9312891],,0,,0,
Images/UTKFace/4_0_0_20170110205352445.jpg.chip.jpg,0,[9.9998379e-01 1.6214542e-05],,[ 5.2218223 -5.8077636],,0,,0,
Images/UTKFace/45_0_0_20170117135648206.jpg.chip.jpg,0,[4.0414307e-07 9.9999958e-01],,[-7.6573596  7.064137 ],,1,,1,
Images/UTKFace/64_1_0_20170110132112143.jpg.chip.jpg,0,[0.0186165 0.9813835],,[-2.0009742  1.9639409],,1,,1,
Images/UTKFace/25_1_0_20170103163054063.jpg.chip.jpg,0,[0.46828163 0.53171843],,[-0.28241712 -0.15537316],,1,,0,
Images/UTKFace/39_1_0_20170103183656003.jpg.chip.jpg,0,[0.38980007 0.6101999 ],,[-0.4969048  -0.04875208],,1,,1,
Images/UTKFace/35_0_1_20170117020814210.jpg.chip.jpg,1,[3.7715974e-05 9.9996233e-01],,[-5.560405   4.6249843],,1,,1,
Images/UTKFace/17_0_0_20170104230556561.jpg.chip.jpg,0,[0.09102765 0.9089724 ],,[-1.3402494  0.9609019],,1,,0,
Images/UTKFace/24_1_1_20170112204751139.jpg.chip.jpg,1,[0.98978275 0.01021719],,[ 2.1192982 -2.4541159],,0,,0,
Images/UTKFace/29_0_0_20170116192103987.jpg.chip.jpg,0,[0.30164102 0.698359  ],,[-0.7791757   0.06031994],,1,,0,
Images/UTKFace/66_0_0_20170104184119566.jpg.chip.jpg,0,[1.1415599e-05 9.9998856e-01],,[-6.0598793  5.320639 ],,1,,1,
Images/UTKFace/35_0_0_20170117170757093.jpg.chip.jpg,0,[4.5505658e-04 9.9954492e-01],,[-4.0809994  3.6136343],,1,,1,
Images/UTKFace/28_0_0_20170114031734642.jpg.chip.jpg,0,[0.14390923 0.85609084],,[-1.2011776   0.58201617],,1,,0,
Images/UTKFace/11_1_0_20170110224810583.jpg.chip.jpg,0,[9.9908942e-01 9.1057504e-04],,[ 3.3915756 -3.6089478],,0,,0,
Images/UTKFace/53_0_0_20170117163705002.jpg.chip.jpg,0,[1.2451463e-04 9.9987549e-01],,[-4.8089004  4.1820626],,1,,1,
Images/UTKFace/42_0_0_20170117154744705.jpg.chip.jpg,0,[0.8960802  0.10391982],,[ 0.9016929 -1.2527174],,0,,1,
Images/UTKFace/53_0_0_20170104184614982.jpg.chip.jpg,0,[2.7152701e-04 9.9972844e-01],,[-4.4266233  3.784554 ],,1,,1,
Images/UTKFace/1_0_1_20170110213645409.jpg.chip.jpg,1,[9.9999988e-01 1.1079732e-07],,[ 7.6405287 -8.375034 ],,0,,0,
Images/UTKFace/65_0_0_20170120221835349.jpg.chip.jpg,0,[3.1398897e-05 9.9996859e-01],,[-5.407398  4.961308],,1,,1,
Images/UTKFace/51_1_0_20170104183749773.jpg.chip.jpg,0,[0.00700953 0.99299043],,[-2.6781504  2.2753005],,1,,1,
Images/UTKFace/35_0_1_20170117141825261.jpg.chip.jpg,1,[1.6778791e-05 9.9998319e-01],,[-5.754708  5.24067 ],,1,,1,
Images/UTKFace/57_0_0_20170109015522309.jpg.chip.jpg,0,[0.02897119 0.9710288 ],,[-2.0109353  1.5011188],,1,,1,
Images/UTKFace/35_0_0_20170117191433859.jpg.chip.jpg,0,[0.05723723 0.9427628 ],,[-1.5932585  1.2083515],,1,,1,
Images/UTKFace/26_1_1_20170116160229813.jpg.chip.jpg,1,[0.3706139 0.6293861],,[-0.42628968  0.1032943 ],,1,,0,
