face_name_align,race,gender_scores_fair,race_scores_fair,gender_outputs,race_outputs,gender_preds_fair,race_preds_fair,gender,race
Images/UTKFace/21_0_0_20170117142009042.jpg.chip.jpg,0,[0.99275446 0.00724559],,[ 2.1728938 -2.747197 ],,0,,0,
Images/UTKFace/25_0_0_20170116222939697.jpg.chip.jpg,0,[0.83529764 0.16470233],,[ 0.5730844 -1.050564 ],,0,,0,
Images/UTKFace/13_0_0_20170110225447389.jpg.chip.jpg,0,[0.9946239  0.00537617],,[ 2.3364372 -2.8839514],,0,,0,
Images/UTKFace/25_0_0_20170113181532013.jpg.chip.jpg,0,[0.7120174  0.28798255],,[ 0.04390755 -0.8612947 ],,0,,0,
Images/UTKFace/9_0_0_20170110221724498.jpg.chip.jpg,0,[0.81609964 0.1839004 ],,[ 0.5682565 -0.9218857],,0,,0,
Images/UTKFace/35_0_0_20170116182345117.jpg.chip.jpg,0,[0.99871033 0.00128968],,[ 2.9767356 -3.6753335],,0,,0,
Images/UTKFace/54_0_0_20170104212522653.jpg.chip.jpg,0,[9.9935246e-01 6.4756128e-04],,[ 3.3248153 -4.0168343],,0,,0,
Images/UTKFace/68_0_0_20170117171135900.jpg.chip.jpg,0,[0.960657   0.03934302],,[ 1.5169313 -1.6783676],,0,,0,
Images/UTKFace/26_0_0_20170113210319406.jpg.chip.jpg,0,[0.5594739  0.44052613],,[ 0.08427393 -0.15475304],,0,,0,
Images/UTKFace/52_0_0_20170104212021653.jpg.chip.jpg,0,[9.9958551e-01 4.1447562e-04],,[ 3.695999 -4.092083],,0,,0,
Images/UTKFace/30_0_0_20170113135527027.jpg.chip.jpg,0,[0.96132106 0.03867898],,[ 1.5744169 -1.6385955],,0,,0,
Images/UTKFace/65_0_0_20170117160554095.jpg.chip.jpg,0,[0.93461096 0.065389  ],,[ 0.9875525 -1.6722239],,0,,0,
Images/UTKFace/67_0_0_20170108235729190.jpg.chip.jpg,0,[0.99561095 0.00438906],,[ 2.4817061 -2.942536 ],,0,,0,
Images/UTKFace/36_0_0_20170117135846415.jpg.chip.jpg,0,[0.98115706 0.01884291],,[ 1.6591263 -2.2934697],,0,,0,
Images/UTKFace/43_0_0_20170104210618508.jpg.chip.jpg,0,[0.99751806 0.00248188],,[ 2.7708735 -3.2253795],,0,,0,
Images/UTKFace/30_0_0_20170119195542220.jpg.chip.jpg,0,[9.9952930e-01 4.7065844e-04],,[ 3.3457263 -4.315181 ],,0,,0,
Images/UTKFace/32_0_0_20170114034605240.jpg.chip.jpg,0,[9.9992466e-01 7.5310949e-05],,[ 4.4219604 -5.0718493],,0,,0,
Images/UTKFace/34_0_0_20170117141607879.jpg.chip.jpg,0,[9.999147e-01 8.531135e-05],,[ 4.3771048 -4.992013 ],,0,,0,
Images/UTKFace/82_0_0_20170111223913094.jpg.chip.jpg,0,[0.8799016  0.12009845],,[ 0.7895618 -1.2019364],,0,,0,
Images/UTKFace/52_0_0_20170117161015463.jpg.chip.jpg,0,[0.98027873 0.01972126],,[ 1.9074799 -1.9986601],,0,,0,
Images/UTKFace/25_0_0_20170105162443771.jpg.chip.jpg,0,[9.999408e-01 5.917617e-05],,[ 4.4513535 -5.283579 ],,0,,0,
Images/UTKFace/26_0_0_20170113135319121.jpg.chip.jpg,0,[0.78260624 0.21739376],,[ 0.29245952 -0.98845994],,0,,0,
Images/UTKFace/60_0_0_20170113185244510.jpg.chip.jpg,0,[9.9964005e-01 3.5999843e-04],,[ 3.8001008 -4.12895  ],,0,,0,
Images/UTKFace/9_0_0_20170110220132059.jpg.chip.jpg,0,[0.626305 0.373695],,[-0.0284743  -0.54487175],,0,,0,
Images/UTKFace/85_0_0_20170111210319130.jpg.chip.jpg,0,[0.9677341  0.03226592],,[ 1.6450111 -1.7559347],,0,,0,
Images/UTKFace/17_0_0_20170120133328941.jpg.chip.jpg,0,[9.991160e-01 8.840203e-04],,[ 3.2576084 -3.7725377],,0,,0,
Images/UTKFace/31_0_0_20170105165008674.jpg.chip.jpg,0,[9.990627e-01 9.373104e-04],,[ 3.202485  -3.7690732],,0,,0,
Images/UTKFace/26_0_0_20170113182141220.jpg.chip.jpg,0,[0.9668258  0.03317421],,[ 1.4555411 -1.9167045],,0,,0,
Images/UTKFace/30_0_0_20170117123740914.jpg.chip.jpg,0,[9.9997801e-01 2.2039652e-05],,[ 5.0222096 -5.7004356],,0,,0,
Images/UTKFace/27_0_0_20170114034255912.jpg.chip.jpg,0,[9.9957925e-01 4.2079799e-04],,[ 3.6264837 -4.146453 ],,0,,0,
Images/UTKFace/62_0_0_20170111193832899.jpg.chip.jpg,0,[9.9985111e-01 1.4886071e-04],,[ 4.2557583 -4.5565925],,0,,0,
Images/UTKFace/13_0_0_20170110220458081.jpg.chip.jpg,0,[0.79723716 0.20276289],,[ 0.6244134 -0.7447015],,0,,0,
Images/UTKFace/82_0_0_20170111223748572.jpg.chip.jpg,0,[0.964839   0.03516101],,[ 1.5917699 -1.7202535],,0,,0,
Images/UTKFace/50_0_0_20170117185149577.jpg.chip.jpg,0,[0.9982116  0.00178842],,[ 3.045044  -3.2795894],,0,,0,
Images/UTKFace/67_0_0_20170111193821219.jpg.chip.jpg,0,[0.96441686 0.03558315],,[ 1.4005343 -1.899117 ],,0,,0,
Images/UTKFace/30_0_0_20170117181232946.jpg.chip.jpg,0,[0.53995305 0.46004698],,[-0.0828432 -0.2429968],,0,,0,
Images/UTKFace/24_0_0_20170117150031708.jpg.chip.jpg,0,[9.9945956e-01 5.4037949e-04],,[ 3.4606047 -4.0620937],,0,,0,
Images/UTKFace/39_0_0_20170104205032348.jpg.chip.jpg,0,[0.9982213  0.00177873],,[ 2.9737444 -3.3563287],,0,,0,
Images/UTKFace/90_0_0_20170117175416532.jpg.chip.jpg,0,[0.8368447  0.16315536],,[ 0.6784116 -0.9565239],,0,,0,
Images/UTKFace/28_0_0_20170117202525511.jpg.chip.jpg,0,[9.9983495e-01 1.6503625e-04],,[ 4.040806  -4.6683745],,0,,0,
Images/UTKFace/52_0_0_20170113183829983.jpg.chip.jpg,0,[0.9986531 0.0013469],,[ 2.9514997 -3.6571043],,0,,0,
Images/UTKFace/40_0_0_20170117182937462.jpg.chip.jpg,0,[0.9082535  0.09174653],,[ 1.0096886 -1.2828052],,0,,0,
Images/UTKFace/36_0_0_20170117135444550.jpg.chip.jpg,0,[9.9982876e-01 1.7128624e-04],,[ 4.25774   -4.4142632],,0,,0,
Images/UTKFace/25_0_0_20170117135059549.jpg.chip.jpg,0,[0.9950326  0.00496739],,[ 2.2694929 -3.0303879],,0,,0,
Images/UTKFace/55_0_0_20170117191622249.jpg.chip.jpg,0,[0.998857 0.001143],,[ 3.260753  -3.5122018],,0,,0,
Images/UTKFace/40_0_0_20170117090946200.jpg.chip.jpg,0,[0.9987444  0.00125557],,[ 3.0317218 -3.6471868],,0,,0,
Images/UTKFace/67_0_0_20170117195143525.jpg.chip.jpg,0,[0.99735534 0.00264466],,[ 2.8927557 -3.039809 ],,0,,0,
Images/UTKFace/26_0_0_20170113135244994.jpg.chip.jpg,0,[0.65825576 0.3417442 ],,[-0.09131976 -0.7468508 ],,0,,0,
Images/UTKFace/30_0_0_20170117153441021.jpg.chip.jpg,0,[0.00120171 0.9987983 ],,[-3.812249   2.9105566],,1,,0,
Images/UTKFace/25_0_0_20170116215652482.jpg.chip.jpg,0,[0.7774163  0.22258376],,[ 0.2665704  -0.98410213],,0,,0,
Images/UTKFace/39_0_0_20170104204717955.jpg.chip.jpg,0,[9.9915600e-01 8.4401923e-04],,[ 3.3780012 -3.6984897],,0,,0,
Images/UTKFace/38_0_0_20170117120920017.jpg.chip.jpg,0,[0.99856013 0.00143986],,[ 3.1396415 -3.4021294],,0,,0,
Images/UTKFace/24_0_0_20170116215532270.jpg.chip.jpg,0,[0.9338859  0.06611412],,[ 1.0160638 -1.631908 ],,0,,0,
Images/UTKFace/7_0_0_20170110220627122.jpg.chip.jpg,0,[0.42717347 0.57282656],,[-0.3604364  -0.06704352],,1,,0,
Images/UTKFace/23_0_0_20170117144517953.jpg.chip.jpg,0,[0.99711126 0.0028887 ],,[ 2.6957438 -3.148311 ],,0,,0,
Images/UTKFace/55_0_0_20170117155039029.jpg.chip.jpg,0,[0.9755228  0.02447717],,[ 1.6315525 -2.0536802],,0,,0,
Images/UTKFace/70_0_0_20170104213700973.jpg.chip.jpg,0,[0.9834751  0.01652487],,[ 1.6636949 -2.4225307],,0,,0,
Images/UTKFace/9_0_0_20170110220241330.jpg.chip.jpg,0,[0.44715795 0.5528421 ],,[-0.18555273  0.02660758],,1,,0,
Images/UTKFace/72_0_0_20170111210618013.jpg.chip.jpg,0,[0.9858699  0.01413009],,[ 2.1254997 -2.119718 ],,0,,0,
Images/UTKFace/1_0_0_20161219194004596.jpg.chip.jpg,0,[0.13148241 0.8685175 ],,[-1.0432105  0.8447043],,1,,0,
Images/UTKFace/88_0_0_20170111210626829.jpg.chip.jpg,0,[0.997579   0.00242102],,[ 2.6439629 -3.377178 ],,0,,0,
Images/UTKFace/2_0_0_20161219162303390.jpg.chip.jpg,0,[0.58434075 0.41565922],,[ 0.04762941 -0.29298916],,0,,0,
Images/UTKFace/10_0_0_20161220222308131.jpg.chip.jpg,0,[0.77639216 0.22360778],,[ 0.5716182  -0.67314607],,0,,0,
Images/UTKFace/13_0_0_20170110232519225.jpg.chip.jpg,0,[0.65956676 0.34043327],,[ 0.23640004 -0.42496404],,0,,0,
Images/UTKFace/7_0_0_20170110215603860.jpg.chip.jpg,0,[0.9326493  0.06735067],,[ 1.2439579 -1.3841585],,0,,0,
Images/UTKFace/15_0_0_20170116201253769.jpg.chip.jpg,0,[0.83002776 0.16997223],,[ 0.41332516 -1.172499  ],,0,,0,
Images/UTKFace/52_0_0_20170117161010863.jpg.chip.jpg,0,[0.998136   0.00186408],,[ 3.006684  -3.2764382],,0,,0,
Images/UTKFace/41_0_0_20170104204845308.jpg.chip.jpg,0,[9.9919957e-01 8.0045097e-04],,[ 3.2915995 -3.837935 ],,0,,0,
Images/UTKFace/26_0_0_20170113210127348.jpg.chip.jpg,0,[0.9847454  0.01525463],,[ 1.9213011 -2.246199 ],,0,,0,
Images/UTKFace/45_0_0_20170111204133863.jpg.chip.jpg,0,[0.54424804 0.45575196],,[-0.01676564 -0.19422203],,0,,0,
Images/UTKFace/29_0_0_20170104205704132.jpg.chip.jpg,0,[0.9785624  0.02143754],,[ 1.5336521 -2.2872891],,0,,0,
Images/UTKFace/39_0_0_20170116214253075.jpg.chip.jpg,0,[0.99579465 0.00420535],,[ 2.5880003 -2.8791842],,0,,0,
Images/UTKFace/35_0_0_20170116222357299.jpg.chip.jpg,0,[0.97737736 0.02262268],,[ 1.5996317 -2.166288 ],,0,,0,
Images/UTKFace/3_0_0_20161219154520213.jpg.chip.jpg,0,[0.5541588  0.44584113],,[ 0.00707618 -0.21041243],,0,,0,
Images/UTKFace/55_0_0_20170105001417083.jpg.chip.jpg,0,[9.9984729e-01 1.5265876e-04],,[ 4.112539 -4.674614],,0,,0,
Images/UTKFace/15_0_0_20170104012550546.jpg.chip.jpg,0,[9.9928474e-01 7.1524206e-04],,[ 3.4321015 -3.8100724],,0,,0,
Images/UTKFace/9_0_0_20170110220312322.jpg.chip.jpg,0,[0.99553686 0.00446315],,[ 2.4868727 -2.9205542],,0,,0,
Images/UTKFace/30_0_0_20170117135807720.jpg.chip.jpg,0,[0.9905601  0.00943988],,[ 2.0505483 -2.6027792],,0,,0,
Images/UTKFace/15_0_0_20170102234355667.jpg.chip.jpg,0,[0.7636602 0.2363398],,[ 0.49488664 -0.6779657 ],,0,,0,
Images/UTKFace/49_0_0_20170109003418343.jpg.chip.jpg,0,[9.9958247e-01 4.1752926e-04],,[ 3.4555287 -4.3252096],,0,,0,
Images/UTKFace/1_0_0_20170109194350047.jpg.chip.jpg,0,[0.5534367  0.44656324],,[-0.1853547  -0.39992106],,0,,0,
Images/UTKFace/21_0_0_20170114032114256.jpg.chip.jpg,0,[9.996881e-01 3.119333e-04],,[ 3.803523 -4.268886],,0,,0,
Images/UTKFace/45_0_0_20170119203802991.jpg.chip.jpg,0,[0.998567   0.00143306],,[ 3.1574337 -3.3890736],,0,,0,
Images/UTKFace/1_0_0_20170110213511942.jpg.chip.jpg,0,[0.81677556 0.18322445],,[ 0.56554425 -0.9291081 ],,0,,0,
Images/UTKFace/26_0_0_20170116182307851.jpg.chip.jpg,0,[0.9274619  0.07253807],,[ 1.1616625 -1.3866779],,0,,0,
Images/UTKFace/66_0_0_20170120221744629.jpg.chip.jpg,0,[0.94435436 0.05564565],,[ 1.2670159 -1.5644816],,0,,0,
Images/UTKFace/48_0_0_20170105172432012.jpg.chip.jpg,0,[9.9978876e-01 2.1123869e-04],,[ 3.850015  -4.6122956],,0,,0,
Images/UTKFace/42_0_0_20170116221906957.jpg.chip.jpg,0,[0.9586644  0.04133558],,[ 1.414099  -1.7297184],,0,,0,
Images/UTKFace/78_0_0_20170111204704023.jpg.chip.jpg,0,[0.9688731  0.03112688],,[ 1.5353945 -1.9026674],,0,,0,
Images/UTKFace/9_0_0_20170110225359875.jpg.chip.jpg,0,[0.8697049 0.1302951],,[ 0.71024257 -1.1881095 ],,0,,0,
Images/UTKFace/55_0_0_20170120221851229.jpg.chip.jpg,0,[9.9998122e-01 1.8725636e-05],,[ 5.159613 -5.725985],,0,,0,
Images/UTKFace/41_0_0_20170117185454480.jpg.chip.jpg,0,[9.9967611e-01 3.2391143e-04],,[ 3.7886984 -4.246018 ],,0,,0,
Images/UTKFace/52_0_0_20170104212241724.jpg.chip.jpg,0,[0.96660477 0.0333952 ],,[ 1.5424718 -1.8229058],,0,,0,
Images/UTKFace/49_0_0_20170117170554905.jpg.chip.jpg,0,[0.981372   0.01862798],,[ 1.6224397 -2.3418472],,0,,0,
Images/UTKFace/78_0_0_20170111221844550.jpg.chip.jpg,0,[0.9901607  0.00983926],,[ 2.036559 -2.574928],,0,,0,
Images/UTKFace/35_0_0_20170117192120258.jpg.chip.jpg,0,[0.9949177  0.00508229],,[ 2.3404055 -2.936492 ],,0,,0,
Images/UTKFace/36_0_0_20170117183258406.jpg.chip.jpg,0,[9.99884605e-01 1.15335526e-04],,[ 4.191405 -4.876145],,0,,0,
Images/UTKFace/7_0_0_20170112211931030.jpg.chip.jpg,0,[0.7392821  0.26071796],,[ 0.32899818 -0.7132421 ],,0,,0,
Images/UTKFace/30_0_0_20170117143502368.jpg.chip.jpg,0,[9.9982935e-01 1.7067704e-04],,[ 3.9658666 -4.7097   ],,0,,0,
Images/UTKFace/9_0_0_20170110225030430.jpg.chip.jpg,0,[0.3814338  0.61856616],,[-0.38678813  0.0966787 ],,1,,0,
Images/UTKFace/32_0_0_20170117133449807.jpg.chip.jpg,0,[0.99837476 0.0016252 ],,[ 3.156375  -3.2641218],,0,,0,
Images/UTKFace/55_0_0_20170111201201679.jpg.chip.jpg,0,[0.8983625  0.10163751],,[ 0.80495286 -1.3742082 ],,0,,0,
Images/UTKFace/24_0_0_20170117091201342.jpg.chip.jpg,0,[0.983339   0.01666099],,[ 1.9374563 -2.1404274],,0,,0,
Images/UTKFace/45_0_0_20170117183147982.jpg.chip.jpg,0,[0.9837349  0.01626511],,[ 1.8091657 -2.2931683],,0,,0,
Images/UTKFace/29_0_0_20170117180839466.jpg.chip.jpg,0,[0.8325351 0.1674649],,[ 0.48813164 -1.1155701 ],,0,,0,
Images/UTKFace/74_0_0_20170111223730444.jpg.chip.jpg,0,[0.901872   0.09812804],,[ 0.9380624 -1.2801371],,0,,0,
Images/UTKFace/32_0_0_20170117122038021.jpg.chip.jpg,0,[0.9504303  0.04956973],,[ 1.2688557 -1.6846788],,0,,0,
Images/UTKFace/28_0_0_20170108225116577.jpg.chip.jpg,0,[9.9948597e-01 5.1397638e-04],,[ 3.311395 -4.261424],,0,,0,
Images/UTKFace/54_0_0_20170117171233580.jpg.chip.jpg,0,[0.9960043  0.00399576],,[ 2.4895945 -3.0289245],,0,,0,
Images/UTKFace/38_0_0_20170105171807556.jpg.chip.jpg,0,[9.9983227e-01 1.6775566e-04],,[ 4.105662  -4.5871725],,0,,0,
Images/UTKFace/53_0_0_20170104205937252.jpg.chip.jpg,0,[0.99739736 0.0026026 ],,[ 2.5756304 -3.3730063],,0,,0,
Images/UTKFace/54_0_0_20170104211558436.jpg.chip.jpg,0,[0.98886585 0.01113409],,[ 2.088637  -2.3979099],,0,,0,
Images/UTKFace/53_0_0_20170104211506941.jpg.chip.jpg,0,[9.9967432e-01 3.2566115e-04],,[ 3.7562208 -4.2731066],,0,,0,
Images/UTKFace/9_0_0_20170110220712974.jpg.chip.jpg,0,[0.53105277 0.46894723],,[ 0.00115008 -0.12322093],,0,,0,
Images/UTKFace/75_0_0_20170111203916648.jpg.chip.jpg,0,[0.92181623 0.07818379],,[ 0.9455992 -1.5216843],,0,,0,
Images/UTKFace/54_0_0_20170104212504460.jpg.chip.jpg,0,[0.889447 0.110553],,[ 0.85177374 -1.233331  ],,0,,0,
Images/UTKFace/39_0_0_20170104181448317.jpg.chip.jpg,0,[9.9978203e-01 2.1791736e-04],,[ 3.9330559 -4.498121 ],,0,,0,
Images/UTKFace/45_0_0_20170117204750369.jpg.chip.jpg,0,[9.9941158e-01 5.8838265e-04],,[ 3.6469085 -3.7906358],,0,,0,
Images/UTKFace/43_0_0_20170117155054004.jpg.chip.jpg,0,[9.992534e-01 7.466476e-04],,[ 3.3805428 -3.8186276],,0,,0,
Images/UTKFace/63_0_0_20170111171747601.jpg.chip.jpg,0,[9.999083e-01 9.165411e-05],,[ 4.531115 -4.766282],,0,,0,
Images/UTKFace/62_0_0_20170104184818725.jpg.chip.jpg,0,[9.9984306e-01 1.5693782e-04],,[ 4.1255403 -4.6339636],,0,,0,
Images/UTKFace/15_0_0_20170104225947233.jpg.chip.jpg,0,[0.8593547 0.1406453],,[ 0.7456425 -1.0642982],,0,,0,
Images/UTKFace/59_0_0_20170104212933919.jpg.chip.jpg,0,[9.999527e-01 4.734821e-05],,[ 4.5665607 -5.3913736],,0,,0,
Images/UTKFace/21_0_0_20170117193719188.jpg.chip.jpg,0,[6.6115241e-04 9.9933887e-01],,[-4.0414867  3.2793782],,1,,0,
Images/UTKFace/50_0_0_20170104021859988.jpg.chip.jpg,0,[0.99168736 0.00831265],,[ 1.8588299 -2.9227998],,0,,0,
Images/UTKFace/45_0_0_20170120220923483.jpg.chip.jpg,0,[0.89655644 0.10344362],,[ 0.78047365 -1.379061  ],,0,,0,
Images/UTKFace/53_0_0_20170117191002777.jpg.chip.jpg,0,[0.84727687 0.15272316],,[ 0.7843083 -0.9290923],,0,,0,
Images/UTKFace/49_0_0_20170105172956637.jpg.chip.jpg,0,[9.9979639e-01 2.0357696e-04],,[ 4.0242496 -4.4750133],,0,,0,
Images/UTKFace/40_0_0_20170117180244078.jpg.chip.jpg,0,[9.997357e-01 2.642981e-04],,[ 3.8915722 -4.3465962],,0,,0,
Images/UTKFace/80_0_0_20170117174600725.jpg.chip.jpg,0,[0.9883348  0.01166522],,[ 1.9736173 -2.4657922],,0,,0,
Images/UTKFace/34_0_0_20170117152424716.jpg.chip.jpg,0,[0.99397475 0.00602527],,[ 2.5007277 -2.6050227],,0,,0,
Images/UTKFace/16_0_0_20170110231910518.jpg.chip.jpg,0,[0.5773243  0.42267573],,[ 0.09923235 -0.21256654],,0,,0,
Images/UTKFace/59_0_0_20170111195403793.jpg.chip.jpg,0,[0.9946371  0.00536293],,[ 2.4927742 -2.730094 ],,0,,0,
Images/UTKFace/1_0_0_20170110213043946.jpg.chip.jpg,0,[0.6950321  0.30496782],,[ 0.3535572 -0.4701947],,0,,0,
Images/UTKFace/51_0_0_20170104211553436.jpg.chip.jpg,0,[0.9989477  0.00105235],,[ 3.112665 -3.743015],,0,,0,
Images/UTKFace/34_0_0_20170117120149082.jpg.chip.jpg,0,[9.9933875e-01 6.6124945e-04],,[ 3.4139478 -3.90677  ],,0,,0,
Images/UTKFace/32_0_0_20170116211639626.jpg.chip.jpg,0,[0.83208174 0.1679182 ],,[ 0.57433075 -1.0261228 ],,0,,0,
Images/UTKFace/35_0_0_20170117153829116.jpg.chip.jpg,0,[0.9940216  0.00597844],,[ 2.2525632 -2.8610368],,0,,0,
Images/UTKFace/47_0_0_20170109012427196.jpg.chip.jpg,0,[0.9943898  0.00561025],,[ 2.4106736 -2.7668605],,0,,0,
Images/UTKFace/30_0_0_20170117143444827.jpg.chip.jpg,0,[9.9994749e-01 5.2495026e-05],,[ 4.552738  -5.3020015],,0,,0,
Images/UTKFace/28_0_0_20170117120226377.jpg.chip.jpg,0,[9.9991006e-01 8.9935311e-05],,[ 4.5082064 -4.8081236],,0,,0,
Images/UTKFace/51_0_0_20170120134516424.jpg.chip.jpg,0,[0.9944662  0.00553378],,[ 2.2488093 -2.942525 ],,0,,0,
Images/UTKFace/9_0_0_20170110220238481.jpg.chip.jpg,0,[0.2624983  0.73750174],,[-0.6729008   0.36012334],,1,,0,
Images/UTKFace/18_0_0_20170110232121048.jpg.chip.jpg,0,[0.80338526 0.19661477],,[ 0.35584468 -1.0517435 ],,0,,0,
Images/UTKFace/26_0_0_20170117200559815.jpg.chip.jpg,0,[0.00567232 0.99432766],,[-2.9443588  2.2221103],,1,,0,
Images/UTKFace/83_0_0_20170120225615281.jpg.chip.jpg,0,[0.98628986 0.01371015],,[ 2.0321658 -2.243648 ],,0,,0,
Images/UTKFace/32_0_0_20170116201321051.jpg.chip.jpg,0,[0.9948897  0.00511036],,[ 2.226577  -3.0447855],,0,,0,
Images/UTKFace/90_0_0_20170111210220723.jpg.chip.jpg,0,[0.59426516 0.40573487],,[ 0.01933095 -0.36229464],,0,,0,
Images/UTKFace/87_0_0_20170111222120006.jpg.chip.jpg,0,[0.80360854 0.19639139],,[ 0.563041   -0.84596187],,0,,0,
Images/UTKFace/22_0_0_20170104230116624.jpg.chip.jpg,0,[0.9516508  0.04834917],,[ 1.2199645 -1.7597846],,0,,0,
Images/UTKFace/40_0_0_20170117141747634.jpg.chip.jpg,0,[0.99356276 0.00643727],,[ 2.2918584 -2.7473335],,0,,0,
Images/UTKFace/16_0_0_20170110231219975.jpg.chip.jpg,0,[0.9955545  0.00444549],,[ 2.6056185 -2.8057919],,0,,0,
Images/UTKFace/15_0_0_20170104011743800.jpg.chip.jpg,0,[0.19632813 0.80367184],,[-0.8170244  0.5923793],,1,,0,
Images/UTKFace/50_0_0_20170120222416184.jpg.chip.jpg,0,[9.990588e-01 9.412155e-04],,[ 3.2199528 -3.747444 ],,0,,0,
Images/UTKFace/24_0_0_20170114032026665.jpg.chip.jpg,0,[0.99473065 0.00526939],,[ 2.3437645 -2.8967922],,0,,0,
Images/UTKFace/53_0_0_20170113184913361.jpg.chip.jpg,0,[9.9918723e-01 8.1282097e-04],,[ 3.2643409 -3.8498456],,0,,0,
Images/UTKFace/42_0_0_20170117185752122.jpg.chip.jpg,0,[0.9269209  0.07307911],,[ 1.129504  -1.4108217],,0,,0,
Images/UTKFace/73_0_0_20170104213655621.jpg.chip.jpg,0,[0.97528    0.02472004],,[ 1.6422013 -2.0329092],,0,,0,
Images/UTKFace/40_0_0_20170117143324026.jpg.chip.jpg,0,[0.9591139 0.0408861],,[ 1.1882536 -1.966966 ],,0,,0,
Images/UTKFace/26_0_0_20170116183026094.jpg.chip.jpg,0,[0.989984   0.01001598],,[ 2.011845  -2.5816622],,0,,0,
Images/UTKFace/34_0_0_20170104204349707.jpg.chip.jpg,0,[9.9994832e-01 5.1645242e-05],,[ 4.5657396 -5.305321 ],,0,,0,
